"","your_lowest","last_pile","your_hand_size","other_hand_size","prob_you_lowest"
"5571",21,12,5,1,82.1412541254125
"5572",21,12,5,2,67.3409395973154
"5573",21,12,5,3,55.41875
"5574",21,12,5,4,44.9273195876289
"5575",21,12,5,5,37.6154529307282
"5576",21,13,1,1,82.9
"5577",21,13,1,2,64.5
"5578",21,13,1,3,53
"5579",21,13,1,4,42.9
"5580",21,13,1,5,35.2
"5581",21,13,2,1,81.0099885189437
"5582",21,13,2,2,65.3799291617473
"5583",21,13,2,3,52.5599770642202
"5584",21,13,2,4,42.3718894009217
"5585",21,13,2,5,33.8403189066059
"5586",21,13,3,1,81.2928759894459
"5587",21,13,3,2,65.9764940239044
"5588",21,13,3,3,53.3120547945205
"5589",21,13,3,4,42.8138627187079
"5590",21,13,3,5,35.0577981651376
"5591",21,13,4,1,81.6239940387481
"5592",21,13,4,2,66.1677272727273
"5593",21,13,4,3,53.8949618320611
"5594",21,13,4,4,43.2594224924012
"5595",21,13,4,5,35.0603343465046
"5596",21,13,5,1,81.5067495559503
"5597",21,13,5,2,66.0626617375231
"5598",21,13,5,3,54.8220588235294
"5599",21,13,5,4,45.976618705036
"5600",21,13,5,5,37.1891181988743
"5601",21,14,1,1,81
"5602",21,14,1,2,63.4
"5603",21,14,1,3,51.4
"5604",21,14,1,4,44.3
"5605",21,14,1,5,32.4
"5606",21,14,2,1,80.8914942528736
"5607",21,14,2,2,65.0733256351039
"5608",21,14,2,3,52.7040369088812
"5609",21,14,2,4,42.287141216992
"5610",21,14,2,5,33.8847337278106
"5611",21,14,3,1,81.0832880434783
"5612",21,14,3,2,65.345288326301
"5613",21,14,3,3,52.8994358251058
"5614",21,14,3,4,42.9866935483871
"5615",21,14,3,5,34.5545081967213
"5616",21,14,4,1,81.456735340729
"5617",21,14,4,2,65.6401305057096
"5618",21,14,4,3,53.8861635220126
"5619",21,14,4,4,44.130625
"5620",21,14,4,5,35.1629449838188
"5621",21,14,5,1,81.2348249027237
"5622",21,14,5,2,66.3202651515152
"5623",21,14,5,3,53.7263157894737
"5624",21,14,5,4,43.3576146788991
"5625",21,14,5,5,35.4974591651543
"5626",21,15,1,1,79.5
"5627",21,15,1,2,64.8
"5628",21,15,1,3,50.1
"5629",21,15,1,4,41
"5630",21,15,1,5,35.3
"5631",21,15,2,1,80.8532066508314
"5632",21,15,2,2,65.1419695193435
"5633",21,15,2,3,52.4806752037253
"5634",21,15,2,4,42.2094228504123
"5635",21,15,2,5,33.6674170616114
"5636",21,15,3,1,81.2343618513324
"5637",21,15,3,2,65.7744710860367
"5638",21,15,3,3,53.1126530612245
"5639",21,15,3,4,43.5031207598372
"5640",21,15,3,5,34.3429775280899
"5641",21,15,4,1,81.277834179357
"5642",21,15,4,2,65.6804381846635
"5643",21,15,4,3,53.4290598290598
"5644",21,15,4,4,43.5669341894061
"5645",21,15,4,5,35.66961414791
"5646",21,15,5,1,81.0058270676692
"5647",21,15,5,2,66.5264650283554
"5648",21,15,5,3,54.9282651072125
"5649",21,15,5,4,43.062890625
"5650",21,15,5,5,35.9842307692308
"5651",21,16,1,1,79.3
"5652",21,16,1,2,63.4
"5653",21,16,1,3,48.4
"5654",21,16,1,4,40.1
"5655",21,16,1,5,32.5
"5656",21,16,2,1,80.762922705314
"5657",21,16,2,2,65.0016470588235
"5658",21,16,2,3,52.4285714285714
"5659",21,16,2,4,41.4506618531889
"5660",21,16,2,5,33.6497020262217
"5661",21,16,3,1,80.8873949579832
"5662",21,16,3,2,65.2805991440799
"5663",21,16,3,3,52.0513119533528
"5664",21,16,3,4,42.3974860335196
"5665",21,16,3,5,34.3739884393064
"5666",21,16,4,1,80.7951342281879
"5667",21,16,4,2,65.3544673539519
"5668",21,16,4,3,52.8534686971235
"5669",21,16,4,4,42.4980735551664
"5670",21,16,4,5,35.7507772020725
"5671",21,16,5,1,81.1051502145923
"5672",21,16,5,2,65.9318548387097
"5673",21,16,5,3,53.8397089397089
"5674",21,16,5,4,44.1901606425703
"5675",21,16,5,5,35.0846613545817
"5676",21,17,1,1,82.2
"5677",21,17,1,2,65.1
"5678",21,17,1,3,52
"5679",21,17,1,4,42.9
"5680",21,17,1,5,35.3
"5681",21,17,2,1,80.6757687576876
"5682",21,17,2,2,64.7804790419162
"5683",21,17,2,3,52.0980629539952
"5684",21,17,2,4,42.0257521058965
"5685",21,17,2,5,33.3305896805897
"5686",21,17,3,1,80.6814371257485
"5687",21,17,3,2,65.5676514032496
"5688",21,17,3,3,52.3357039187228
"5689",21,17,3,4,42.3145922746781
"5690",21,17,3,5,34.3606367583213
"5691",21,17,4,1,80.7537906137184
"5692",21,17,4,2,65.2118165784833
"5693",21,17,4,3,52.7485559566787
"5694",21,17,4,4,43.0902350813743
"5695",21,17,4,5,34.3185639229422
"5696",21,17,5,1,80.8512711864407
"5697",21,17,5,2,65.4931182795699
"5698",21,17,5,3,53.6320627802691
"5699",21,17,5,4,42.3905286343612
"5700",21,17,5,5,35.5271008403361
"5701",21,18,1,1,78.7
"5702",21,18,1,2,64.9
"5703",21,18,1,3,52
"5704",21,18,1,4,40.8
"5705",21,18,1,5,35
"5706",21,18,2,1,80.5751522533496
"5707",21,18,2,2,64.9244084682441
"5708",21,18,2,3,52.2404494382022
"5709",21,18,2,4,41.9012285012285
"5710",21,18,2,5,33.5246022031824
"5711",21,18,3,1,80.5701807228916
"5712",21,18,3,2,64.9594383775351
"5713",21,18,3,3,52.3860986547085
"5714",21,18,3,4,41.711964549483
"5715",21,18,3,5,33.7561481481481
"5716",21,18,4,1,80.5078899082569
"5717",21,18,4,2,65.4578853046595
"5718",21,18,4,3,52.5714539007092
"5719",21,18,4,4,42.6005494505495
"5720",21,18,4,5,34.1546279491833
"5721",21,18,5,1,80.4580335731415
"5722",21,18,5,2,65.4220489977728
"5723",21,18,5,3,51.9995169082126
"5724",21,18,5,4,43.5909502262443
"5725",21,18,5,5,34.8656398104265
"5726",21,19,1,1,80.5
"5727",21,19,1,2,65
"5728",21,19,1,3,54.8
"5729",21,19,1,4,39.9
"5730",21,19,1,5,34.2
"5731",21,19,2,1,80.7700125470515
"5732",21,19,2,2,64.9111395646607
"5733",21,19,2,3,51.9711515151515
"5734",21,19,2,4,42.1751842751843
"5735",21,19,2,5,33.3211042944785
"5736",21,19,3,1,80.6377099236641
"5737",21,19,3,2,65.3075332348597
"5738",21,19,3,3,52.7365740740741
"5739",21,19,3,4,41.9841949778434
"5740",21,19,3,5,33.8521103896104
"5741",21,19,4,1,80.9595785440613
"5742",21,19,4,2,65.063436928702
"5743",21,19,4,3,52.8932673267327
"5744",21,19,4,4,43.3669865642994
"5745",21,19,4,5,35.5063520871143
"5746",21,19,5,1,80.4202272727273
"5747",21,19,5,2,65.4935034802784
"5748",21,19,5,3,53.2487562189055
"5749",21,19,5,4,42.8620608899297
"5750",21,19,5,5,33.507729468599
"5751",21,20,1,1,100
"5752",21,20,1,2,100
"5753",21,20,1,3,100
"5754",21,20,1,4,100
"5755",21,20,1,5,100
"5756",21,20,2,1,100
"5757",21,20,2,2,100
"5758",21,20,2,3,100
"5759",21,20,2,4,100
"5760",21,20,2,5,100
"5761",21,20,3,1,100
"5762",21,20,3,2,100
"5763",21,20,3,3,100
"5764",21,20,3,4,100
"5765",21,20,3,5,100
"5766",21,20,4,1,100
"5767",21,20,4,2,100
"5768",21,20,4,3,100
"5769",21,20,4,4,100
"5770",21,20,4,5,100
"5771",21,20,5,1,100
"5772",21,20,5,2,100
"5773",21,20,5,3,100
"5774",21,20,5,4,100
"5775",21,20,5,5,100
"5776",22,0,1,1,76.9
"5777",22,0,1,2,65
"5778",22,0,1,3,48
"5779",22,0,1,4,39.2
"5780",22,0,1,5,28.4
"5781",22,0,2,1,80.6628
"5782",22,0,2,2,65.6118
"5783",22,0,2,3,52.8114
"5784",22,0,2,4,43.0123
"5785",22,0,2,5,35.8687
"5786",22,0,3,1,82.6491
"5787",22,0,3,2,68.778
"5788",22,0,3,3,58.8842
"5789",22,0,3,4,47.9787
"5790",22,0,3,5,41.133
"5791",22,0,4,1,84.0905
"5792",22,0,4,2,71.8935
"5793",22,0,4,3,61.1282
"5794",22,0,4,4,53.0248
"5795",22,0,4,5,45.6978
"5796",22,0,5,1,86.2464
"5797",22,0,5,2,73.709
"5798",22,0,5,3,64.9522
"5799",22,0,5,4,57.0458
"5800",22,0,5,5,50.0991
"5801",22,1,1,1,80.7
"5802",22,1,1,2,63
"5803",22,1,1,3,49.2
"5804",22,1,1,4,39.3
"5805",22,1,1,5,29.3
"5806",22,1,2,1,81.7026369168357
"5807",22,1,2,2,66.5896169354839
"5808",22,1,2,3,54.6409274193548
"5809",22,1,2,4,44.6992936427851
"5810",22,1,2,5,37.0515243902439
"5811",22,1,3,1,83.449593495935
"5812",22,1,3,2,69.5593011305241
"5813",22,1,3,3,58.5130745658836
"5814",22,1,3,4,50.5042857142857
"5815",22,1,3,5,42.3459652706844
"5816",22,1,4,1,85.1326824254882
"5817",22,1,4,2,72.3136504653568
"5818",22,1,4,3,62.3716923076923
"5819",22,1,4,4,54.1424897119342
"5820",22,1,4,5,47.0847736625514
"5821",22,1,5,1,86.406589958159
"5822",22,1,5,2,74.896066252588
"5823",22,1,5,3,65.4370798319328
"5824",22,1,5,4,56.2526261585994
"5825",22,1,5,5,50.9710553814002
"5826",22,2,1,1,78.5
"5827",22,2,1,2,62.4
"5828",22,2,1,3,49.7
"5829",22,2,1,4,38.6
"5830",22,2,1,5,30.6
"5831",22,2,2,1,81.3642276422764
"5832",22,2,2,2,66.8092951991828
"5833",22,2,2,3,54.7882233502538
"5834",22,2,2,4,44.366022380468
"5835",22,2,2,5,37.326557711951
"5836",22,2,3,1,82.9739539748954
"5837",22,2,3,2,69.166632016632
"5838",22,2,3,3,58.2154724818276
"5839",22,2,3,4,48.8484784889822
"5840",22,2,3,5,41.5094537815126
"5841",22,2,4,1,84.4708686440678
"5842",22,2,4,2,72.2174331550802
"5843",22,2,4,3,60.3375796178344
"5844",22,2,4,4,53.0300211416491
"5845",22,2,4,5,45.0208874458874
"5846",22,2,5,1,85.1484716157205
"5847",22,2,5,2,73.8323561346363
"5848",22,2,5,3,64.143669527897
"5849",22,2,5,4,55.828587075575
"5850",22,2,5,5,50.1305945945946
"5851",22,3,1,1,80.9
"5852",22,3,1,2,61.6
"5853",22,3,1,3,50.1
"5854",22,3,1,4,37.9
"5855",22,3,1,5,29.5
"5856",22,3,2,1,81.179793814433
"5857",22,3,2,2,66.1390899689762
"5858",22,3,2,3,54.4395491803279
"5859",22,3,2,4,43.1989743589744
"5860",22,3,2,5,36.5201244813278
"5861",22,3,3,1,82.8251851851852
"5862",22,3,3,2,68.1041980624327
"5863",22,3,3,3,57.5553168635875
"5864",22,3,3,4,48.7583244962884
"5865",22,3,3,5,40.1009483667018
"5866",22,3,4,1,84.2422826086957
"5867",22,3,4,2,71.336887921654
"5868",22,3,4,3,60.3591057797165
"5869",22,3,4,4,51.801546961326
"5870",22,3,4,5,43.0625954198473
"5871",22,3,5,1,85.1887005649718
"5872",22,3,5,2,72.6690092165899
"5873",22,3,5,3,62.2715428571429
"5874",22,3,5,4,54.0878212290503
"5875",22,3,5,5,47.5222222222222
"5876",22,4,1,1,81.8
"5877",22,4,1,2,63
"5878",22,4,1,3,49.5
"5879",22,4,1,4,38.2
"5880",22,4,1,5,32.1
"5881",22,4,2,1,80.9352450469239
"5882",22,4,2,2,65.8272058823529
"5883",22,4,2,3,53.4307692307692
"5884",22,4,2,4,42.6502087682672
"5885",22,4,2,5,34.9943005181347
"5886",22,4,3,1,82.6887323943662
"5887",22,4,3,2,67.780686695279
"5888",22,4,3,3,56.6403033586132
"5889",22,4,3,4,46.2429988974642
"5890",22,4,3,5,38.9988197424893
"5891",22,4,4,1,83.1357384441939
"5892",22,4,4,2,70.4506090808416
"5893",22,4,4,3,59.5162224797219
"5894",22,4,4,4,50.1234498308906
"5895",22,4,4,5,41.8171067738232
"5896",22,4,5,1,84.3432273262662
"5897",22,4,5,2,72.3855278766311
"5898",22,4,5,3,60.8141148325359
"5899",22,4,5,4,52.5824852071006
"5900",22,4,5,5,47.183608490566
"5901",22,5,1,1,78.7
"5902",22,5,1,2,65.4
"5903",22,5,1,3,49.5
"5904",22,5,1,4,39.4
"5905",22,5,1,5,29.9
"5906",22,5,2,1,80.7942166140904
"5907",22,5,2,2,65.3394764397906
"5908",22,5,2,3,53.1374868004224
"5909",22,5,2,4,42.9473242392445
"5910",22,5,2,5,35.1040582726327
"5911",22,5,3,1,82.2645555555556
"5912",22,5,3,2,67.3882288228823
"5913",22,5,3,3,55.3285714285714
"5914",22,5,3,4,45.8281628162816
"5915",22,5,3,5,38.3257014590348
"5916",22,5,4,1,83.3420306965762
"5917",22,5,4,2,69.6764912280702
"5918",22,5,4,3,57.2972941176471
"5919",22,5,4,4,48.7091015169195
"5920",22,5,4,5,42.7762910798122
"5921",22,5,5,1,84.2333333333333
"5922",22,5,5,2,71.1400735294118
"5923",22,5,5,3,60.9554334554335
"5924",22,5,5,4,49.7404732254047
"5925",22,5,5,5,45.1692496924969
"5926",22,6,1,1,80.7
"5927",22,6,1,2,64
"5928",22,6,1,3,48.2
"5929",22,6,1,4,40.8
"5930",22,6,1,5,30.1
"5931",22,6,2,1,80.6459956709957
"5932",22,6,2,2,65.4739221871714
"5933",22,6,2,3,52.7400852878465
"5934",22,6,2,4,42.6071428571429
"5935",22,6,2,5,34.4266877637131
"5936",22,6,3,1,81.9235827664399
"5937",22,6,3,2,67.0024277456647
"5938",22,6,3,3,54.6429854096521
"5939",22,6,3,4,44.6548098434005
"5940",22,6,3,5,37.0964365256125
"5941",22,6,4,1,82.8668257756563
"5942",22,6,4,2,68.5079326923077
"5943",22,6,4,3,57.9297169811321
"5944",22,6,4,4,47.187061668682
"5945",22,6,4,5,40.2508620689655
"5946",22,6,5,1,83.5118528610354
"5947",22,6,5,2,71.0072289156627
"5948",22,6,5,3,58.963252240717
"5949",22,6,5,4,49.6161953727506
"5950",22,6,5,5,43.464553686934
"5951",22,7,1,1,77.5
"5952",22,7,1,2,66.8
"5953",22,7,1,3,48.9
"5954",22,7,1,4,37.9
"5955",22,7,1,5,31.4
"5956",22,7,2,1,80.7003311258278
"5957",22,7,2,2,64.9424078091106
"5958",22,7,2,3,52.2310796074155
"5959",22,7,2,4,42.5425806451613
"5960",22,7,2,5,33.6734607218684
"5961",22,7,3,1,81.3914792899408
"5962",22,7,3,2,66.9951467268623
"5963",22,7,3,3,54.8010344827586
"5964",22,7,3,4,44.6176122931442
"5965",22,7,3,5,37.1841306884481
"5966",22,7,4,1,82.6401948842875
"5967",22,7,4,2,68.4473091364205
"5968",22,7,4,3,56.6351385390428
"5969",22,7,4,4,46.1364779874214
"5970",22,7,4,5,39.296556122449
"5971",22,7,5,1,83.2063002680965
"5972",22,7,5,2,69.8845637583893
"5973",22,7,5,3,58.1881471389646
"5974",22,7,5,4,48.6707835325365
"5975",22,7,5,5,41.2344873501997
"5976",22,8,1,1,80.5
"5977",22,8,1,2,62.9
"5978",22,8,1,3,48
"5979",22,8,1,4,38.6
"5980",22,8,1,5,29.3
"5981",22,8,2,1,80.2673202614379
"5982",22,8,2,2,64.4881906825569
"5983",22,8,2,3,51.9070212765957
"5984",22,8,2,4,41.5501084598698
"5985",22,8,2,5,33.5345945945946
"5986",22,8,3,1,81.4820330969267
"5987",22,8,3,2,66.1899049881235
"5988",22,8,3,3,53.6306763285024
"5989",22,8,3,4,43.7307599517491
"5990",22,8,3,5,36.213539192399
"5991",22,8,4,1,82.2997487437186
"5992",22,8,4,2,67.2167105263158
"5993",22,8,4,3,55.4698826597132
"5994",22,8,4,4,45.9665799739922
"5995",22,8,4,5,37.714125
"5996",22,8,5,1,82.5600288600289
"5997",22,8,5,2,68.6441091954023
"5998",22,8,5,3,57.2620253164557
"5999",22,8,5,4,48.5186394557823
"6000",22,8,5,5,40.6480225988701
"6001",22,9,1,1,80.1
"6002",22,9,1,2,61
"6003",22,9,1,3,50.9
"6004",22,9,1,4,37.4
"6005",22,9,1,5,29.3
"6006",22,9,2,1,80.5465934065934
"6007",22,9,2,2,64.8189944134078
"6008",22,9,2,3,52.1454042081949
"6009",22,9,2,4,41.025027203482
"6010",22,9,2,5,33.1565832426551
"6011",22,9,3,1,81.0673469387755
"6012",22,9,3,2,65.7034739454094
"6013",22,9,3,3,52.9936450839329
"6014",22,9,3,4,44.1419782870929
"6015",22,9,3,5,35.1371463714637
"6016",22,9,4,1,81.5767346938776
"6017",22,9,4,2,66.6296732026144
"6018",22,9,4,3,54.6252673796791
"6019",22,9,4,4,45.7430499325236
"6020",22,9,4,5,37.210101010101
"6021",22,9,5,1,82.4021308980213
"6022",22,9,5,2,67.5773755656109
"6023",22,9,5,3,56.6403682719547
"6024",22,9,5,4,46.2939007092199
"6025",22,9,5,5,38.2805555555556
"6026",22,10,1,1,79.4
"6027",22,10,1,2,63.5
"6028",22,10,1,3,50
"6029",22,10,1,4,39.7
"6030",22,10,1,5,30.1
"6031",22,10,2,1,80.1118834080717
"6032",22,10,2,2,64.3732650739477
"6033",22,10,2,3,51.7607341490545
"6034",22,10,2,4,41.4101903695409
"6035",22,10,2,5,33.402277904328
"6036",22,10,3,1,81.0546027742749
"6037",22,10,3,2,65.8007490636704
"6038",22,10,3,3,52.7950678175092
"6039",22,10,3,4,42.8410256410256
"6040",22,10,3,5,34.786375
"6041",22,10,4,1,81.1967391304348
"6042",22,10,4,2,66.5030470914127
"6043",22,10,4,3,54.0067132867133
"6044",22,10,4,4,44.4701612903226
"6045",22,10,4,5,36.9649930264993
"6046",22,10,5,1,82.2026194144838
"6047",22,10,5,2,67.0178353658537
"6048",22,10,5,3,55.4911373707533
"6049",22,10,5,4,45.6905426356589
"6050",22,10,5,5,38.6175548589342
"6051",22,11,1,1,78.7
"6052",22,11,1,2,62.7
"6053",22,11,1,3,48
"6054",22,11,1,4,40.2
"6055",22,11,1,5,30.5
"6056",22,11,2,1,80.1474040632054
"6057",22,11,2,2,64.4260180995475
"6058",22,11,2,3,51.1654237288136
"6059",22,11,2,4,40.7064146620848
"6060",22,11,2,5,32.3706278026906
"6061",22,11,3,1,80.8930817610063
"6062",22,11,3,2,65.1030940594059
"6063",22,11,3,3,51.7418393782383
"6064",22,11,3,4,41.9106734434562
"6065",22,11,3,5,34.171572327044
"6066",22,11,4,1,80.9061135371179
"6067",22,11,4,2,65.7386612021858
"6068",22,11,4,3,53.2758468335788
"6069",22,11,4,4,43.0163558106169
"6070",22,11,4,5,35.6174337517434
"6071",22,11,5,1,81.5312195121951
"6072",22,11,5,2,66.4688575899844
"6073",22,11,5,3,54.08140625
"6074",22,11,5,4,45.42208
"6075",22,11,5,5,37.4713153724247
"6076",22,12,1,1,78.2
"6077",22,12,1,2,62.1
"6078",22,12,1,3,48.3
"6079",22,12,1,4,38.6
"6080",22,12,1,5,33.9
"6081",22,12,2,1,80.0123456790124
"6082",22,12,2,2,63.935593220339
"6083",22,12,2,3,51.1297085201794
"6084",22,12,2,4,40.9027027027027
"6085",22,12,2,5,32.319512195122
"6086",22,12,3,1,80.5136597938144
"6087",22,12,3,2,64.589896373057
"6088",22,12,3,3,52.3099744245524
"6089",22,12,3,4,41.8832679738562
"6090",22,12,3,5,34.3402313624679
"6091",22,12,4,1,80.7957540263543
"6092",22,12,4,2,64.9606017191977
"6093",22,12,4,3,52.8469325153374
"6094",22,12,4,4,44.2227810650888
"6095",22,12,4,5,36.330802919708
"6096",22,12,5,1,81.1949579831933
"6097",22,12,5,2,65.9905472636816
"6098",22,12,5,3,54.5026041666667
"6099",22,12,5,4,42.941610738255
"6100",22,12,5,5,37.1859348198971
"6101",22,13,1,1,79.5
"6102",22,13,1,2,62.5
"6103",22,13,1,3,49.8
"6104",22,13,1,4,38.9
"6105",22,13,1,5,29.2
"6106",22,13,2,1,79.820618556701
"6107",22,13,2,2,64.1073001158748
"6108",22,13,2,3,51.0961363636364
"6109",22,13,2,4,40.3414235705951
"6110",22,13,2,5,32.1225028702641
"6111",22,13,3,1,80.5411451398136
"6112",22,13,3,2,64.0277410832232
"6113",22,13,3,3,51.6737683089214
"6114",22,13,3,4,41.0698412698413
"6115",22,13,3,5,33.901681759379
"6116",22,13,4,1,80.7308270676692
"6117",22,13,4,2,64.8165341812401
"6118",22,13,4,3,52.5083204930663
"6119",22,13,4,4,42.7890076335878
"6120",22,13,4,5,33.9506153846154
"6121",22,13,5,1,80.8767657992565
"6122",22,13,5,2,65.5008403361345
"6123",22,13,5,3,53.0337455830389
"6124",22,13,5,4,45.0678119349005
"6125",22,13,5,5,35.1908485856905
"6126",22,14,1,1,79.7
"6127",22,14,1,2,64.2
"6128",22,14,1,3,51.6
"6129",22,14,1,4,38.8
"6130",22,14,1,5,29.4
"6131",22,14,2,1,79.7931034482759
"6132",22,14,2,2,63.6130484988453
"6133",22,14,2,3,50.6850292397661
"6134",22,14,2,4,40.0001157407407
"6135",22,14,2,5,32.4430439952438
"6136",22,14,3,1,80.194950911641
"6137",22,14,3,2,63.6934065934066
"6138",22,14,3,3,51.2453188602442
"6139",22,14,3,4,41.5161375661376
"6140",22,14,3,5,33.2595460614152
"6141",22,14,4,1,80.2088141025641
"6142",22,14,4,2,64.7137096774194
"6143",22,14,4,3,51.784602917342
"6144",22,14,4,4,42.040625
"6145",22,14,4,5,33.4012121212121
"6146",22,14,5,1,80.7266173752311
"6147",22,14,5,2,65.5416967509025
"6148",22,14,5,3,52.1459459459459
"6149",22,14,5,4,42.5152215799615
"6150",22,14,5,5,35.5488203266788
"6151",22,15,1,1,79.3
"6152",22,15,1,2,66.3
"6153",22,15,1,3,49.2
"6154",22,15,1,4,39.1
"6155",22,15,1,5,35.1
"6156",22,15,2,1,79.775768321513
"6157",22,15,2,2,63.7529832935561
"6158",22,15,2,3,50.9765755053508
"6159",22,15,2,4,40.5921241050119
"6160",22,15,2,5,31.6254137115839
"6161",22,15,3,1,80.101912568306
"6162",22,15,3,2,63.5834938101788
"6163",22,15,3,3,50.8571428571429
"6164",22,15,3,4,40.4956104252401
"6165",22,15,3,5,32.3027285129604
"6166",22,15,4,1,80.0538842975207
"6167",22,15,4,2,64.152590266876
"6168",22,15,4,3,51.2433497536946
"6169",22,15,4,4,41.987908496732
"6170",22,15,4,5,33.6579298831386
"6171",22,15,5,1,80.2348659003831
"6172",22,15,5,2,64.9545064377682
"6173",22,15,5,3,52.3444007858546
"6174",22,15,5,4,42.3205128205128
"6175",22,15,5,5,34.5064453125
"6176",22,16,1,1,79.9
"6177",22,16,1,2,60.5
"6178",22,16,1,3,49.6
"6179",22,16,1,4,38.5
"6180",22,16,1,5,35.5
"6181",22,16,2,1,79.7838787878788
"6182",22,16,2,2,63.5525059665871
"6183",22,16,2,3,50.3319427890346
"6184",22,16,2,4,40.1194543297746
"6185",22,16,2,5,31.7164542294322
"6186",22,16,3,1,79.8946685878963
"6187",22,16,3,2,64.2428973277075
"6188",22,16,3,3,51.2535211267606
"6189",22,16,3,4,40.948079658606
"6190",22,16,3,5,32.3299715909091
"6191",22,16,4,1,80.1589437819421
"6192",22,16,4,2,64.3367021276596
"6193",22,16,4,3,50.8520938023451
"6194",22,16,4,4,41.12208
"6195",22,16,4,5,32.7026408450704
"6196",22,16,5,1,80.4335353535354
"6197",22,16,5,2,64.310421286031
"6198",22,16,5,3,52.5637795275591
"6199",22,16,5,4,42.2705636743215
"6200",22,16,5,5,33.7571134020619
"6201",22,17,1,1,79.6
"6202",22,17,1,2,64.1
"6203",22,17,1,3,52.1
"6204",22,17,1,4,40.7
"6205",22,17,1,5,33.8
"6206",22,17,2,1,79.7113607990013
"6207",22,17,2,2,63.5634958382877
"6208",22,17,2,3,50.4572966507177
"6209",22,17,2,4,39.8159386068477
"6210",22,17,2,5,31.8694174757282
"6211",22,17,3,1,79.9358518518519
"6212",22,17,3,2,63.8401137980085
"6213",22,17,3,3,51.1081751824818
"6214",22,17,3,4,39.4493253373313
"6215",22,17,3,5,31.667969924812
"6216",22,17,4,1,79.8823630136986
"6217",22,17,4,2,63.9719081272085
"6218",22,17,4,3,51.3962230215827
"6219",22,17,4,4,40.7605309734513
"6220",22,17,4,5,33.3026408450704
"6221",22,17,5,1,79.8944099378882
"6222",22,17,5,2,64.4296536796537
"6223",22,17,5,3,52.2868644067797
"6224",22,17,5,4,41.4129979035639
"6225",22,17,5,5,33.1056768558952
"6226",22,18,1,1,81.1
"6227",22,18,1,2,64.5
"6228",22,18,1,3,52.3
"6229",22,18,1,4,37.1
"6230",22,18,1,5,29.9
"6231",22,18,2,1,79.6125615763547
"6232",22,18,2,2,63.5824626865672
"6233",22,18,2,3,50.6104402515723
"6234",22,18,2,4,39.5889840881273
"6235",22,18,2,5,31.5393757503001
"6236",22,18,3,1,79.7766816143498
"6237",22,18,3,2,63.7009063444109
"6238",22,18,3,3,51.0121580547112
"6239",22,18,3,4,39.6100903614458
"6240",22,18,3,5,32.0159689922481
"6241",22,18,4,1,79.7744101633394
"6242",22,18,4,2,63.0394106813996
"6243",22,18,4,3,51.2907103825137
"6244",22,18,4,4,40.2114186851211
"6245",22,18,4,5,32.251376146789
"6246",22,18,5,1,79.5927966101695
"6247",22,18,5,2,63.7185185185185
"6248",22,18,5,3,51.0093457943925
"6249",22,18,5,4,40.7578616352201
"6250",22,18,5,5,33.5178217821782
"6251",22,19,1,1,81.7
"6252",22,19,1,2,65.9
"6253",22,19,1,3,51.6
"6254",22,19,1,4,40.1
"6255",22,19,1,5,31.7
"6256",22,19,2,1,79.710989010989
"6257",22,19,2,2,63.068788249694
"6258",22,19,2,3,50.0888748419722
"6259",22,19,2,4,40.163578680203
"6260",22,19,2,5,31.18798988622
"6261",22,19,3,1,79.39216
"6262",22,19,3,2,63.498420221169
"6263",22,19,3,3,50.8776255707763
"6264",22,19,3,4,40.9972850678733
"6265",22,19,3,5,32.1090177133655
"6266",22,19,4,1,79.8857407407407
"6267",22,19,4,2,63.5727087576375
"6268",22,19,4,3,50.8214428857715
"6269",22,19,4,4,40.3258823529412
"6270",22,19,4,5,31.3846435100548
"6271",22,19,5,1,79.8911980440098
"6272",22,19,5,2,63.297668997669
"6273",22,19,5,3,51.4725961538462
"6274",22,19,5,4,40.394019138756
"6275",22,19,5,5,32.35
"6276",22,20,1,1,80.1
"6277",22,20,1,2,63.2
"6278",22,20,1,3,48.4
"6279",22,20,1,4,37.9
"6280",22,20,1,5,31.9
"6281",22,20,2,1,79.5120405576679
"6282",22,20,2,2,63.1534591194969
"6283",22,20,2,3,50.414213836478
"6284",22,20,2,4,39.7210332103321
"6285",22,20,2,5,31.4718789407314
"6286",22,20,3,1,79.6875197472354
"6287",22,20,3,2,63.4384375
"6288",22,20,3,3,50.1064205457464
"6289",22,20,3,4,40.1544850498339
"6290",22,20,3,5,31.9555555555556
"6291",22,20,4,1,79.7052083333333
"6292",22,20,4,2,63.6494071146245
"6293",22,20,4,3,50.1048289738431
"6294",22,20,4,4,40.3716566866267
"6295",22,20,4,5,31.8811983471074
"6296",22,20,5,1,79.9972151898734
"6297",22,20,5,2,63.5076354679803
"6298",22,20,5,3,51.2684343434343
"6299",22,20,5,4,41.4171837708831
"6300",22,20,5,5,32.8994750656168
"6301",22,21,1,1,100
"6302",22,21,1,2,100
"6303",22,21,1,3,100
"6304",22,21,1,4,100
"6305",22,21,1,5,100
"6306",22,21,2,1,100
"6307",22,21,2,2,100
"6308",22,21,2,3,100
"6309",22,21,2,4,100
"6310",22,21,2,5,100
"6311",22,21,3,1,100
"6312",22,21,3,2,100
"6313",22,21,3,3,100
"6314",22,21,3,4,100
"6315",22,21,3,5,100
"6316",22,21,4,1,100
"6317",22,21,4,2,100
"6318",22,21,4,3,100
